n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2
3583,32,1,3,1,32,16,0,0.003307,6195.938
3584,32,1,3,1,32,32,0,0.003346,6196.204
3585,32,1,3,2,512,2,0,0.002988,4255.734
3586,32,1,3,2,512,4,0,0.004301,4277.014
3587,32,1,3,2,512,8,0,0.004306,4276.748
3588,32,1,3,2,512,16,0,0.00427,4274.088
3589,32,1,3,2,512,32,0,0.00427,4273.29
3590,32,1,3,2,256,2,0,0.002993,4444.062
3591,32,1,3,2,256,4,0,0.0044,4495.666
3592,32,1,3,2,256,8,0,0.004367,4489.016
3593,32,1,3,2,256,16,0,0.004304,4480.77
3594,32,1,3,2,256,32,0,0.004364,4496.464
3595,32,1,3,2,128,2,0,0.003176,4769.646
3596,32,1,3,2,128,4,0,0.004576,4790.394
3597,32,1,3,2,128,8,0,0.004538,4783.212
3598,32,1,3,2,128,16,0,0.004362,4793.32
3599,32,1,3,2,128,32,0,0.004539,4778.956
3600,32,1,3,2,64,2,0,0.003185,5306.434
3601,32,1,3,2,64,4,0,0.004616,5313.35
3602,32,1,3,2,64,8,0,0.004641,5302.976
3603,32,1,3,2,64,16,0,0.004643,5310.424
3604,32,1,3,2,64,32,0,0.004636,5305.104
3605,32,1,3,2,32,2,0,0.003352,6850.298
3606,32,1,3,2,32,4,0,0.004661,6782.734
3607,32,1,3,2,32,8,0,0.004653,6770.232
3608,32,1,3,2,32,16,0,0.004704,6768.902
3609,32,1,3,2,32,32,0,0.004636,6755.336
3610,32,1,3,3,512,2,0,0.004119,4809.28
3611,32,1,3,3,512,4,0,0.004073,4840.402
3612,32,1,3,3,512,8,0,0.004077,4839.87
3613,32,1,3,3,512,16,0,0.004074,4838.274
3614,32,1,3,3,512,32,0,0.004072,4771.774
3615,32,1,3,3,256,2,0,0.004117,5095.762
3616,32,1,3,3,256,4,0,0.004094,5104.008
3617,32,1,3,3,256,8,0,0.004105,5084.324
3618,32,1,3,3,256,16,0,0.004108,5061.714
3619,32,1,3,3,256,32,0,0.004101,4999.736
3620,32,1,3,3,128,2,0,0.00423,5541.578
3621,32,1,3,3,128,4,0,0.004147,5493.432
3622,32,1,3,3,128,8,0,0.004208,5520.83
3623,32,1,3,3,128,16,0,0.004112,5504.072
3624,32,1,3,3,128,32,0,0.004184,5425.336
3625,32,1,3,3,64,2,0,0.00435,6076.77
3626,32,1,3,3,64,4,0,0.004259,6076.77
3627,32,1,3,3,64,8,0,0.004271,5997.236
3628,32,1,3,3,64,16,0,0.004183,6028.358
3629,32,1,3,3,64,32,0,0.004182,5936.322
3630,32,1,3,3,32,2,0,0.00431,7729.162
3631,32,1,3,3,32,4,0,0.004207,7747.25
3632,32,1,3,3,32,8,0,0.00422,7685.006
3633,32,1,3,3,32,16,0,0.004229,7653.086
3634,32,1,3,3,32,32,0,0.004285,7544.026
3635,32,1,3,4,512,2,0,0.002346,5230.358
3636,32,1,3,4,512,4,0,0.0031,5269.46
3637,32,1,3,4,512,8,0,0.003704,5291.804
3638,32,1,3,4,512,16,0,0.003703,5273.982
3639,32,1,3,4,512,32,0,0.00358,5068.896
3640,32,1,3,4,256,2,0,0.002413,5461.778
3641,32,1,3,4,256,4,0,0.003111,5551.42
3642,32,1,3,4,256,8,0,0.003716,5556.74
3643,32,1,3,4,256,16,0,0.003714,5512.584
3644,32,1,3,4,256,32,0,0.003635,5314.68
3645,32,1,3,4,128,2,0,0.002422,5854.926
3646,32,1,3,4,128,4,0,0.003124,5913.712
3647,32,1,3,4,128,8,0,0.003731,5921.426
3648,32,1,3,4,128,16,0,0.003666,5895.092
3649,32,1,3,4,128,32,0,0.003676,5734.162
3650,32,1,3,4,64,2,0,0.002488,6502.902
3651,32,1,3,4,64,4,0,0.003164,6552.112
3652,32,1,3,4,64,8,0,0.003852,6519.926
3653,32,1,3,4,64,16,0,0.003802,6536.152
3654,32,1,3,4,64,32,0,0.003724,6364.582
3655,32,1,3,4,32,2,0,0.002592,8205.834
3656,32,1,3,4,32,4,0,0.003166,8185.618
3657,32,1,3,4,32,8,0,0.003823,8205.036
3658,32,1,3,4,32,16,0,0.00383,8192.002
3659,32,1,3,4,32,32,0,0.003741,8020.964
3660,32,1,4,1,512,2,0,0.003178,3790.5
3661,32,1,4,1,512,4,0,0.003178,3790.766
3662,32,1,4,1,512,8,0,0.003178,3791.032
3663,32,1,4,1,512,16,0,0.003178,3790.766
3664,32,1,4,1,512,32,0,0.003173,3791.83
3665,32,1,4,1,256,2,0,0.003201,3968.188
3666,32,1,4,1,256,4,0,0.003207,3967.656
3667,32,1,4,1,256,8,0,0.003207,3967.656
3668,32,1,4,1,256,16,0,0.0032,3974.04
3669,32,1,4,1,256,32,0,0.003206,3992.128
3670,32,1,4,1,128,2,0,0.003209,4301.486
3671,32,1,4,1,128,4,0,0.003209,4301.486
3672,32,1,4,1,128,8,0,0.003209,4301.486
3673,32,1,4,1,128,16,0,0.003209,4301.486
3674,32,1,4,1,128,32,0,0.003209,4322.5
3675,32,1,4,1,64,2,0,0.003246,4822.314
3676,32,1,4,1,64,4,0,0.003237,4814.068
3677,32,1,4,1,64,8,0,0.003248,4817.26
3678,32,1,4,1,64,16,0,0.003245,4816.462
3679,32,1,4,1,64,32,0,0.003363,4818.058
3680,32,1,4,1,32,2,0,0.003461,6180.51
3681,32,1,4,1,32,4,0,0.003363,6175.988
3682,32,1,4,1,32,8,0,0.003351,6188.756
3683,32,1,4,1,32,16,0,0.003307,6195.938
3684,32,1,4,1,32,32,0,0.003346,6196.204
3685,32,1,4,2,512,2,0,0.002988,4255.734
3686,32,1,4,2,512,4,0,0.004301,4277.014
3687,32,1,4,2,512,8,0,0.004306,4276.748
3688,32,1,4,2,512,16,0,0.00427,4274.088
3689,32,1,4,2,512,32,0,0.00427,4273.29
3690,32,1,4,2,256,2,0,0.002993,4444.062
3691,32,1,4,2,256,4,0,0.0044,4495.666
3692,32,1,4,2,256,8,0,0.004367,4489.016
3693,32,1,4,2,256,16,0,0.004304,4480.77
3694,32,1,4,2,256,32,0,0.004364,4496.464
3695,32,1,4,2,128,2,0,0.003176,4769.646
3696,32,1,4,2,128,4,0,0.004576,4790.394
3697,32,1,4,2,128,8,0,0.004538,4783.212
3698,32,1,4,2,128,16,0,0.004362,4793.32
3699,32,1,4,2,128,32,0,0.004539,4778.956
3700,32,1,4,2,64,2,0,0.003185,5306.434
3701,32,1,4,2,64,4,0,0.004616,5313.35
3702,32,1,4,2,64,8,0,0.004641,5302.976
3703,32,1,4,2,64,16,0,0.004643,5310.424
3704,32,1,4,2,64,32,0,0.004636,5305.104
3705,32,1,4,2,32,2,0,0.003352,6850.298
3706,32,1,4,2,32,4,0,0.004661,6782.734
3707,32,1,4,2,32,8,0,0.004653,6770.232
3708,32,1,4,2,32,16,0,0.004704,6768.902
3709,32,1,4,2,32,32,0,0.004636,6755.336
3710,32,1,4,3,512,2,0,0.004119,4809.28
3711,32,1,4,3,512,4,0,0.004073,4840.402
3712,32,1,4,3,512,8,0,0.004077,4839.87
3713,32,1,4,3,512,16,0,0.004074,4838.274
3714,32,1,4,3,512,32,0,0.004072,4771.774
3715,32,1,4,3,256,2,0,0.004117,5095.762
3716,32,1,4,3,256,4,0,0.004094,5104.008
3717,32,1,4,3,256,8,0,0.004105,5084.324
3718,32,1,4,3,256,16,0,0.004108,5061.714
3719,32,1,4,3,256,32,0,0.004101,4999.736
3720,32,1,4,3,128,2,0,0.00423,5541.578
3721,32,1,4,3,128,4,0,0.004147,5493.432
3722,32,1,4,3,128,8,0,0.004208,5520.83
3723,32,1,4,3,128,16,0,0.004112,5504.072
3724,32,1,4,3,128,32,0,0.004184,5425.336
3725,32,1,4,3,64,2,0,0.00435,6076.77
3726,32,1,4,3,64,4,0,0.004259,6076.77
3727,32,1,4,3,64,8,0,0.004271,5997.236
3728,32,1,4,3,64,16,0,0.004183,6028.358
3729,32,1,4,3,64,32,0,0.004182,5936.322
3730,32,1,4,3,32,2,0,0.00431,7729.162
3731,32,1,4,3,32,4,0,0.004207,7747.25
3732,32,1,4,3,32,8,0,0.00422,7685.006
3733,32,1,4,3,32,16,0,0.004229,7653.086
3734,32,1,4,3,32,32,0,0.004285,7544.026
3735,32,1,4,4,512,2,0,0.002346,5230.358
3736,32,1,4,4,512,4,0,0.0031,5269.46
3737,32,1,4,4,512,8,0,0.003704,5291.804
3738,32,1,4,4,512,16,0,0.003703,5273.982
3739,32,1,4,4,512,32,0,0.00358,5068.896
3740,32,1,4,4,256,2,0,0.002413,5461.778
3741,32,1,4,4,256,4,0,0.003111,5551.42
3742,32,1,4,4,256,8,0,0.003716,5556.74
3743,32,1,4,4,256,16,0,0.003714,5512.584
3744,32,1,4,4,256,32,0,0.003635,5314.68
3745,32,1,4,4,128,2,0,0.002422,5854.926
3746,32,1,4,4,128,4,0,0.003124,5913.712
3747,32,1,4,4,128,8,0,0.003731,5921.426
3748,32,1,4,4,128,16,0,0.003666,5895.092
3749,32,1,4,4,128,32,0,0.003676,5734.162
3750,32,1,4,4,64,2,0,0.002488,6502.902
3751,32,1,4,4,64,4,0,0.003164,6552.112
3752,32,1,4,4,64,8,0,0.003852,6519.926
3753,32,1,4,4,64,16,0,0.003802,6536.152
3754,32,1,4,4,64,32,0,0.003724,6364.582
3755,32,1,4,4,32,2,0,0.002592,8205.834
3756,32,1,4,4,32,4,0,0.003166,8185.618
3757,32,1,4,4,32,8,0,0.003823,8205.036
3758,32,1,4,4,32,16,0,0.00383,8192.002
3759,32,1,4,4,32,32,0,0.003741,8020.964
3760,32,2,1,1,512,2,0,0.005562,4248.02
3761,32,2,1,1,512,4,0,0.00561,4237.912
3762,32,2,1,1,512,8,0,0.005612,4228.602
3763,32,2,1,1,512,16,0,0.005587,4236.05
3764,32,2,1,1,512,32,0,0.005519,4216.898
3765,32,2,1,1,256,2,0,0.005654,4465.608
3766,32,2,1,1,256,4,0,0.005538,4455.5
3767,32,2,1,1,256,8,0,0.005587,4481.568
3768,32,2,1,1,256,16,0,0.005583,4469.066
3769,32,2,1,1,256,32,0,0.005539,4456.298
3770,32,2,1,1,128,2,0,0.00565,4890.942
3771,32,2,1,1,128,4,0,0.00562,4884.824
3772,32,2,1,1,128,8,0,0.005642,4875.78
3773,32,2,1,1,128,16,0,0.005642,4876.312
3774,32,2,1,1,128,32,0,0.005665,4874.982
3775,32,2,1,1,64,2,0,0.005696,5474.28
3776,32,2,1,1,64,4,0,0.005772,5466.034
3777,32,2,1,1,64,8,0,0.005725,5442.36
3778,32,2,1,1,64,16,0,0.005749,5425.336
3779,32,2,1,1,64,32,0,0.005727,5424.006
3780,32,2,1,1,32,2,0,0.005828,6812.526
3781,32,2,1,1,32,4,0,0.005832,6828.486
3782,32,2,1,1,32,8,0,0.005837,6804.546
3783,32,2,1,1,32,16,0,0.005797,6808.004
3784,32,2,1,1,32,32,0,0.005699,6777.148
3785,32,2,1,2,512,2,0,0.002981,4793.586
3786,32,2,1,2,512,4,0,0.004283,4768.05
3787,32,2,1,2,512,8,0,0.004314,4762.996
3788,32,2,1,2,512,16,0,0.004276,4765.124
3789,32,2,1,2,512,32,0,0.004276,4767.252
3790,32,2,1,2,256,2,0,0.002981,4960.368
3791,32,2,1,2,256,4,0,0.004244,5028.73
3792,32,2,1,2,256,8,0,0.004218,5023.676
3793,32,2,1,2,256,16,0,0.004248,5022.346
3794,32,2,1,2,256,32,0,0.004219,5027.666
3795,32,2,1,2,128,2,0,0.002991,5408.312
3796,32,2,1,2,128,4,0,0.004397,5430.656
3797,32,2,1,2,128,8,0,0.004302,5424.272
3798,32,2,1,2,128,16,0,0.004306,5427.198
3799,32,2,1,2,128,32,0,0.004344,5406.45
3800,32,2,1,2,64,2,0,0.002986,6039.53
3801,32,2,1,2,64,4,0,0.004365,6031.816
3802,32,2,1,2,64,8,0,0.004364,6015.324
3803,32,2,1,2,64,16,0,0.004333,6008.408
3804,32,2,1,2,64,32,0,0.004303,6050.436
3805,32,2,1,2,32,2,0,0.003105,7511.574
3806,32,2,1,2,32,4,0,0.004455,7532.588
3807,32,2,1,2,32,8,0,0.004466,7509.978
3808,32,2,1,2,32,16,0,0.004401,7590.842
3809,32,2,1,2,32,32,0,0.004405,7517.692
3810,32,2,1,3,512,2,0,0.004071,4921.798
3811,32,2,1,3,512,4,0,0.004228,5497.422
3812,32,2,1,3,512,8,0,0.004153,5311.488
3813,32,2,1,3,512,16,0,0.004125,5363.092
3814,32,2,1,3,512,32,0,0.004111,5386.766
3815,32,2,1,3,256,2,0,0.004118,5519.5
3816,32,2,1,3,256,4,0,0.004173,5860.246
3817,32,2,1,3,256,8,0,0.004207,5805.716
3818,32,2,1,3,256,16,0,0.00416,5711.552
3819,32,2,1,3,256,32,0,0.004144,5744.802
3820,32,2,1,3,128,2,0,0.004168,5991.118
3821,32,2,1,3,128,4,0,0.004161,6334.258
3822,32,2,1,3,128,8,0,0.004191,6339.578
3823,32,2,1,3,128,16,0,0.004205,6373.094
3824,32,2,1,3,128,32,0,0.004196,6194.342
3825,32,2,1,3,64,2,0,0.00423,6512.478
3826,32,2,1,3,64,4,0,0.004197,7055.384
3827,32,2,1,3,64,8,0,0.004186,7077.462
3828,32,2,1,3,64,16,0,0.004255,7061.502
3829,32,2,1,3,64,32,0,0.004206,6815.718
3830,32,2,1,3,32,2,0,0.004255,8506.148
3831,32,2,1,3,32,4,0,0.004274,8699.796
3832,32,2,1,3,32,8,0,0.004326,8657.768
3833,32,2,1,3,32,16,0,0.00431,8597.652
3834,32,2,1,3,32,32,0,0.004304,8764.434
3835,32,2,1,4,512,2,0,0.00295,6061.076
3836,32,2,1,4,512,4,0,0.002943,6140.61
3837,32,2,1,4,512,8,0,0.003537,5951.218
3838,32,2,1,4,512,16,0,0.003516,5941.642
3839,32,2,1,4,512,32,0,0.00342,5896.422
3840,32,2,1,4,256,2,0,0.002965,6486.942
3841,32,2,1,4,256,4,0,0.002906,6563.284
3842,32,2,1,4,256,8,0,0.003631,6347.026
3843,32,2,1,4,256,16,0,0.003577,6266.96
3844,32,2,1,4,256,32,0,0.003484,6376.286
3845,32,2,1,4,128,2,0,0.003019,7133.322
3846,32,2,1,4,128,4,0,0.002962,6865.726
3847,32,2,1,4,128,8,0,0.003651,6813.058
3848,32,2,1,4,128,16,0,0.003608,6865.992
3849,32,2,1,4,128,32,0,0.0035,6731.13
3850,32,2,1,4,64,2,0,0.003009,7721.448
3851,32,2,1,4,64,4,0,0.002958,7857.374
3852,32,2,1,4,64,8,0,0.003697,7825.188
3853,32,2,1,4,64,16,0,0.003661,7663.46
3854,32,2,1,4,64,32,0,0.003647,7508.914
3855,32,2,1,4,32,2,0,0.00307,9894.402
3856,32,2,1,4,32,4,0,0.003078,9682.932
3857,32,2,1,4,32,8,0,0.00365,9373.042
3858,32,2,1,4,32,16,0,0.003652,9402.036
3859,32,2,1,4,32,32,0,0.00368,9336.6
3860,32,2,2,1,512,2,0,0.005562,4248.02
3861,32,2,2,1,512,4,0,0.00561,4237.912
3862,32,2,2,1,512,8,0,0.005612,4228.602
3863,32,2,2,1,512,16,0,0.005587,4236.05
3864,32,2,2,1,512,32,0,0.005519,4216.898
3865,32,2,2,1,256,2,0,0.005654,4465.608
3866,32,2,2,1,256,4,0,0.005538,4455.5
3867,32,2,2,1,256,8,0,0.005587,4481.568
3868,32,2,2,1,256,16,0,0.005583,4469.066
3869,32,2,2,1,256,32,0,0.005539,4456.298
3870,32,2,2,1,128,2,0,0.00565,4890.942
3871,32,2,2,1,128,4,0,0.00562,4884.824
3872,32,2,2,1,128,8,0,0.005642,4875.78
3873,32,2,2,1,128,16,0,0.005642,4876.312
3874,32,2,2,1,128,32,0,0.005665,4874.982
3875,32,2,2,1,64,2,0,0.005696,5474.28
3876,32,2,2,1,64,4,0,0.005772,5466.034
3877,32,2,2,1,64,8,0,0.005725,5442.36
3878,32,2,2,1,64,16,0,0.005749,5425.336
3879,32,2,2,1,64,32,0,0.005727,5424.006
3880,32,2,2,1,32,2,0,0.005828,6812.526
3881,32,2,2,1,32,4,0,0.005832,6828.486
3882,32,2,2,1,32,8,0,0.005837,6804.546
3883,32,2,2,1,32,16,0,0.005797,6808.004
3884,32,2,2,1,32,32,0,0.005699,6777.148
3885,32,2,2,2,512,2,0,0.002981,4793.586
3886,32,2,2,2,512,4,0,0.004283,4768.05
3887,32,2,2,2,512,8,0,0.004314,4762.996
3888,32,2,2,2,512,16,0,0.004276,4765.124
3889,32,2,2,2,512,32,0,0.004276,4767.252
3890,32,2,2,2,256,2,0,0.002981,4960.368
3891,32,2,2,2,256,4,0,0.004244,5028.73
3892,32,2,2,2,256,8,0,0.004218,5023.676
3893,32,2,2,2,256,16,0,0.004248,5022.346
3894,32,2,2,2,256,32,0,0.004219,5027.666
3895,32,2,2,2,128,2,0,0.002991,5408.312
3896,32,2,2,2,128,4,0,0.004397,5430.656
3897,32,2,2,2,128,8,0,0.004302,5424.272
3898,32,2,2,2,128,16,0,0.004306,5427.198
3899,32,2,2,2,128,32,0,0.004344,5406.45
3900,32,2,2,2,64,2,0,0.002986,6039.53
3901,32,2,2,2,64,4,0,0.004365,6031.816
3902,32,2,2,2,64,8,0,0.004364,6015.324
3903,32,2,2,2,64,16,0,0.004333,6008.408
3904,32,2,2,2,64,32,0,0.004303,6050.436
3905,32,2,2,2,32,2,0,0.003105,7511.574
3906,32,2,2,2,32,4,0,0.004455,7532.588
3907,32,2,2,2,32,8,0,0.004466,7509.978
3908,32,2,2,2,32,16,0,0.004401,7590.842
3909,32,2,2,2,32,32,0,0.004405,7517.692
3910,32,2,2,3,512,2,0,0.004071,4921.798
3911,32,2,2,3,512,4,0,0.004228,5497.422
3912,32,2,2,3,512,8,0,0.004153,5311.488
3913,32,2,2,3,512,16,0,0.004125,5363.092
3914,32,2,2,3,512,32,0,0.004111,5386.766
3915,32,2,2,3,256,2,0,0.004118,5519.5
3916,32,2,2,3,256,4,0,0.004173,5860.246
3917,32,2,2,3,256,8,0,0.004207,5805.716
3918,32,2,2,3,256,16,0,0.00416,5711.552
3919,32,2,2,3,256,32,0,0.004144,5744.802
3920,32,2,2,3,128,2,0,0.004168,5991.118
3921,32,2,2,3,128,4,0,0.004161,6334.258
3922,32,2,2,3,128,8,0,0.004191,6339.578
3923,32,2,2,3,128,16,0,0.004205,6373.094
3924,32,2,2,3,128,32,0,0.004196,6194.342
3925,32,2,2,3,64,2,0,0.00423,6512.478
3926,32,2,2,3,64,4,0,0.004197,7055.384
3927,32,2,2,3,64,8,0,0.004186,7077.462
3928,32,2,2,3,64,16,0,0.004255,7061.502
3929,32,2,2,3,64,32,0,0.004206,6815.718
3930,32,2,2,3,32,2,0,0.004255,8506.148
3931,32,2,2,3,32,4,0,0.004274,8699.796
3932,32,2,2,3,32,8,0,0.004326,8657.768
3933,32,2,2,3,32,16,0,0.00431,8597.652
3934,32,2,2,3,32,32,0,0.004304,8764.434
3935,32,2,2,4,512,2,0,0.00295,6061.076
3936,32,2,2,4,512,4,0,0.002943,6140.61
3937,32,2,2,4,512,8,0,0.003537,5951.218
3938,32,2,2,4,512,16,0,0.003516,5941.642
3939,32,2,2,4,512,32,0,0.00342,5896.422
3940,32,2,2,4,256,2,0,0.002965,6486.942
3941,32,2,2,4,256,4,0,0.002906,6563.284
3942,32,2,2,4,256,8,0,0.003631,6347.026
3943,32,2,2,4,256,16,0,0.003577,6266.96
3944,32,2,2,4,256,32,0,0.003484,6376.286
3945,32,2,2,4,128,2,0,0.003019,7133.322
3946,32,2,2,4,128,4,0,0.002962,6865.726
3947,32,2,2,4,128,8,0,0.003651,6813.058
3948,32,2,2,4,128,16,0,0.003608,6865.992
3949,32,2,2,4,128,32,0,0.0035,6731.13
3950,32,2,2,4,64,2,0,0.003009,7721.448
3951,32,2,2,4,64,4,0,0.002958,7857.374
3952,32,2,2,4,64,8,0,0.003697,7825.188
3953,32,2,2,4,64,16,0,0.003661,7663.46
3954,32,2,2,4,64,32,0,0.003647,7508.914
3955,32,2,2,4,32,2,0,0.00307,9894.402
3956,32,2,2,4,32,4,0,0.003078,9682.932
3957,32,2,2,4,32,8,0,0.00365,9373.042
3958,32,2,2,4,32,16,0,0.003652,9402.036
3959,32,2,2,4,32,32,0,0.00368,9336.6
3960,32,2,3,1,512,2,0,0.005562,4248.02
3961,32,2,3,1,512,4,0,0.00561,4237.912
3962,32,2,3,1,512,8,0,0.005612,4228.602
3963,32,2,3,1,512,16,0,0.005587,4236.05
3964,32,2,3,1,512,32,0,0.005519,4216.898
3965,32,2,3,1,256,2,0,0.005654,4465.608
3966,32,2,3,1,256,4,0,0.005538,4455.5
3967,32,2,3,1,256,8,0,0.005587,4481.568
3968,32,2,3,1,256,16,0,0.005583,4469.066
3969,32,2,3,1,256,32,0,0.005539,4456.298
3970,32,2,3,1,128,2,0,0.00565,4890.942
3971,32,2,3,1,128,4,0,0.00562,4884.824
3972,32,2,3,1,128,8,0,0.005642,4875.78
3973,32,2,3,1,128,16,0,0.005642,4876.312
3974,32,2,3,1,128,32,0,0.005665,4874.982
3975,32,2,3,1,64,2,0,0.005696,5474.28
3976,32,2,3,1,64,4,0,0.005772,5466.034
3977,32,2,3,1,64,8,0,0.005725,5442.36
3978,32,2,3,1,64,16,0,0.005749,5425.336
3979,32,2,3,1,64,32,0,0.005727,5424.006
3980,32,2,3,1,32,2,0,0.005828,6812.526
3981,32,2,3,1,32,4,0,0.005832,6828.486
3982,32,2,3,1,32,8,0,0.005837,6804.546
3983,32,2,3,1,32,16,0,0.005797,6808.004
3984,32,2,3,1,32,32,0,0.005699,6777.148
3985,32,2,3,2,512,2,0,0.002981,4793.586
3986,32,2,3,2,512,4,0,0.004283,4768.05
3987,32,2,3,2,512,8,0,0.004314,4762.996
3988,32,2,3,2,512,16,0,0.004276,4765.124
3989,32,2,3,2,512,32,0,0.004276,4767.252
3990,32,2,3,2,256,2,0,0.002981,4960.368
3991,32,2,3,2,256,4,0,0.004244,5028.73
3992,32,2,3,2,256,8,0,0.004218,5023.676
3993,32,2,3,2,256,16,0,0.004248,5022.346
3994,32,2,3,2,256,32,0,0.004219,5027.666
3995,32,2,3,2,128,2,0,0.002991,5408.312
3996,32,2,3,2,128,4,0,0.004397,5430.656
3997,32,2,3,2,128,8,0,0.004302,5424.272
3998,32,2,3,2,128,16,0,0.004306,5427.198
3999,32,2,3,2,128,32,0,0.004344,5406.45
4000,32,2,3,2,64,2,0,0.002986,6039.53
4001,32,2,3,2,64,4,0,0.004365,6031.816
4002,32,2,3,2,64,8,0,0.004364,6015.324
4003,32,2,3,2,64,16,0,0.004333,6008.408
4004,32,2,3,2,64,32,0,0.004303,6050.436
4005,32,2,3,2,32,2,0,0.003105,7511.574
4006,32,2,3,2,32,4,0,0.004455,7532.588
4007,32,2,3,2,32,8,0,0.004466,7509.978
4008,32,2,3,2,32,16,0,0.004401,7590.842
4009,32,2,3,2,32,32,0,0.004405,7517.692
4010,32,2,3,3,512,2,0,0.004071,4921.798
4011,32,2,3,3,512,4,0,0.004228,5497.422
4012,32,2,3,3,512,8,0,0.004153,5311.488
4013,32,2,3,3,512,16,0,0.004125,5363.092
4014,32,2,3,3,512,32,0,0.004111,5386.766
4015,32,2,3,3,256,2,0,0.004118,5519.5
4016,32,2,3,3,256,4,0,0.004173,5860.246
4017,32,2,3,3,256,8,0,0.004207,5805.716
4018,32,2,3,3,256,16,0,0.00416,5711.552
4019,32,2,3,3,256,32,0,0.004144,5744.802
4020,32,2,3,3,128,2,0,0.004168,5991.118
4021,32,2,3,3,128,4,0,0.004161,6334.258
4022,32,2,3,3,128,8,0,0.004191,6339.578
4023,32,2,3,3,128,16,0,0.004205,6373.094
4024,32,2,3,3,128,32,0,0.004196,6194.342
4025,32,2,3,3,64,2,0,0.00423,6512.478
4026,32,2,3,3,64,4,0,0.004197,7055.384
4027,32,2,3,3,64,8,0,0.004186,7077.462
4028,32,2,3,3,64,16,0,0.004255,7061.502
4029,32,2,3,3,64,32,0,0.004206,6815.718
4030,32,2,3,3,32,2,0,0.004255,8506.148
4031,32,2,3,3,32,4,0,0.004274,8699.796
4032,32,2,3,3,32,8,0,0.004326,8657.768
4033,32,2,3,3,32,16,0,0.00431,8597.652
4034,32,2,3,3,32,32,0,0.004304,8764.434
4035,32,2,3,4,512,2,0,0.00295,6061.076
4036,32,2,3,4,512,4,0,0.002943,6140.61
4037,32,2,3,4,512,8,0,0.003537,5951.218
4038,32,2,3,4,512,16,0,0.003516,5941.642
4039,32,2,3,4,512,32,0,0.00342,5896.422
4040,32,2,3,4,256,2,0,0.002965,6486.942
4041,32,2,3,4,256,4,0,0.002906,6563.284
4042,32,2,3,4,256,8,0,0.003631,6347.026
4043,32,2,3,4,256,16,0,0.003577,6266.96
4044,32,2,3,4,256,32,0,0.003484,6376.286
4045,32,2,3,4,128,2,0,0.003019,7133.322
4046,32,2,3,4,128,4,0,0.002962,6865.726
4047,32,2,3,4,128,8,0,0.003651,6813.058
4048,32,2,3,4,128,16,0,0.003608,6865.992
4049,32,2,3,4,128,32,0,0.0035,6731.13
4050,32,2,3,4,64,2,0,0.003009,7721.448
4051,32,2,3,4,64,4,0,0.002958,7857.374
4052,32,2,3,4,64,8,0,0.003697,7825.188
4053,32,2,3,4,64,16,0,0.003661,7663.46
4054,32,2,3,4,64,32,0,0.003647,7508.914
4055,32,2,3,4,32,2,0,0.00307,9894.402
4056,32,2,3,4,32,4,0,0.003078,9682.932
4057,32,2,3,4,32,8,0,0.00365,9373.042
4058,32,2,3,4,32,16,0,0.003652,9402.036
4059,32,2,3,4,32,32,0,0.00368,9336.6
4060,32,2,4,1,512,2,0,0.005562,4248.02
4061,32,2,4,1,512,4,0,0.00561,4237.912
4062,32,2,4,1,512,8,0,0.005612,4228.602
4063,32,2,4,1,512,16,0,0.005587,4236.05
4064,32,2,4,1,512,32,0,0.005519,4216.898
4065,32,2,4,1,256,2,0,0.005654,4465.608
4066,32,2,4,1,256,4,0,0.005538,4455.5
4067,32,2,4,1,256,8,0,0.005587,4481.568
4068,32,2,4,1,256,16,0,0.005583,4469.066
4069,32,2,4,1,256,32,0,0.005539,4456.298
4070,32,2,4,1,128,2,0,0.00565,4890.942
4071,32,2,4,1,128,4,0,0.00562,4884.824
4072,32,2,4,1,128,8,0,0.005642,4875.78
4073,32,2,4,1,128,16,0,0.005642,4876.312
4074,32,2,4,1,128,32,0,0.005665,4874.982
4075,32,2,4,1,64,2,0,0.005696,5474.28
4076,32,2,4,1,64,4,0,0.005772,5466.034
4077,32,2,4,1,64,8,0,0.005725,5442.36
4078,32,2,4,1,64,16,0,0.005749,5425.336
4079,32,2,4,1,64,32,0,0.005727,5424.006
4080,32,2,4,1,32,2,0,0.005828,6812.526
4081,32,2,4,1,32,4,0,0.005832,6828.486
4082,32,2,4,1,32,8,0,0.005837,6804.546
4083,32,2,4,1,32,16,0,0.005797,6808.004
4084,32,2,4,1,32,32,0,0.005699,6777.148
4085,32,2,4,2,512,2,0,0.002981,4793.586
4086,32,2,4,2,512,4,0,0.004283,4768.05
4087,32,2,4,2,512,8,0,0.004314,4762.996
4088,32,2,4,2,512,16,0,0.004276,4765.124
4089,32,2,4,2,512,32,0,0.004276,4767.252
4090,32,2,4,2,256,2,0,0.002981,4960.368
4091,32,2,4,2,256,4,0,0.004244,5028.73
4092,32,2,4,2,256,8,0,0.004218,5023.676
4093,32,2,4,2,256,16,0,0.004248,5022.346
4094,32,2,4,2,256,32,0,0.004219,5027.666
4095,32,2,4,2,128,2,0,0.002991,5408.312
4096,32,2,4,2,128,4,0,0.004397,5430.656
4097,32,2,4,2,128,8,0,0.004302,5424.272
